MemberEventKey,MemberID,ProgramCode,ProgramDate,ParticipationStatus,Rank,CorrectedRank,RankCode,Promotion,PromotionFrom,PromotionTo,InterestBadges,Advancements,PCode,FullCode,ImageFile
C0179|P0310,C0179,P0310,2024-11-15,1,Member,Member,R02,,,,,,Tick,"R02,Tick",R02_Tick.png
C0179|P0311,C0179,P0311,2024-11-22,1,Member,Member,R02,,,,,"AD002,AD010","AD002,AD010","R02,AD002,AD010",R02_AD002_AD010.png
C0179|P0312,C0179,P0312,2024-11-29,1,Member,Member,R02,,,,IB024,,IB024,"R02,IB024",R02_IB024.png
C0179|P0313,C0179,P0313,2025-01-17,1,Member,Member,R02,,,,,,Tick,"R02,Tick",R02_Tick.png
C0179|P0314,C0179,P0314,2025-01-24,1,Member,Member,R02,,,,,,Tick,"R02,Tick",R02_Tick.png
C0179|P0316,C0179,P0316,2025-01-31,0,Member,Member,R02,,,,,,0,"R02,0",R02_0.png
C0179|P0320,C0179,P0320,2025-02-07,1,Member,Member,R02,,,,,,Tick,"R02,Tick",R02_Tick.png
C0179|P0321,C0179,P0321,2025-02-14,1,Member,Member,R02,,,,,,Tick,"R02,Tick",R02_Tick.png
C0179|P0326,C0179,P0326,2025-03-07,1,Member,Member,R02,,,,,,Tick,"R02,Tick",R02_Tick.png
C0179|P0327,C0179,P0327,2025-03-14,0,Member,Member,R02,,,,,,0,"R02,0",R02_0.png
C0179|P0328,C0179,P0328,2025-03-28,0,Member,Member,R02,,,,,,0,"R02,0",R02_0.png
C0179|P0329,C0179,P0329,2025-04-04,1,Member,Member,R02,,,,,,Tick,"R02,Tick",R02_Tick.png
C0179|P0330,C0179,P0330,2025-05-09,1,Member,Member,R02,,,,,,Tick,"R02,Tick",R02_Tick.png
C0179|P0332,C0179,P0332,2025-05-23,1,Member,Member,R02,,,,,,Tick,"R02,Tick",R02_Tick.png
C0179|P0333,C0179,P0333,2025-05-30,1,Member,Member,R02,,,,,,Tick,"R02,Tick",R02_Tick.png
C0179|P0334,C0179,P0334,2025-06-06,0,Member,Member,R02,,,,,,0,"R02,0",R02_0.png
C0179|P0335,C0179,P0335,2025-06-13,0,Member,Member,R02,,,,,,0,"R02,0",R02_0.png
C0179|P0337,C0179,P0337,2025-06-27,0,Member,Member,R02,,,,,,0,"R02,0",R02_0.png
C0179|P0338,C0179,P0338,2025-07-11,1,Member,Member,R02,,,,,,Tick,"R02,Tick",R02_Tick.png
C0179|P0339,C0179,P0339,2025-07-18,1,Member,Member,R02,,,,,,Tick,"R02,Tick",R02_Tick.png
C0179|P0340,C0179,P0340,2025-07-25,1,Member,Member,R02,,,,,,Tick,"R02,Tick",R02_Tick.png
C0179|P0343,C0179,P0343,2025-08-08,1,Member,Member,R02,,,,,,Tick,"R02,Tick",R02_Tick.png
C0179|P0347,C0179,P0347,2025-09-12,1,Member,Member,R02,,,,,,Tick,"R02,Tick",R02_Tick.png
C0179|P0348,C0179,P0348,2025-09-19,1,Member,Member,R02,,,,,,Tick,"R02,Tick",R02_Tick.png
C0179|P0349,C0179,P0349,2025-09-26,1,Member,Member,R02,,,,,,Tick,"R02,Tick",R02_Tick.png
C0179|P0350,C0179,P0350,2025-10-03,0,Member,Member,R02,,,,,,0,"R02,0",R02_0.png
C0179|P0344,C0179,P0344,2025-10-10,1,Member,Member,R02,,,,,,Tick,"R02,Tick",R02_Tick.png
C0179|P0352,C0179,P0352,2025-10-10,1,Member,Member,R02,,,,,,Tick,"R02,Tick",R02_Tick.png
C0179|P0354,C0179,P0354,2025-10-24,1,Member,Member,R02,,,,,"AD005,AD007,AD013","AD005,AD007,AD013","R02,AD005,AD007,AD013",R02_AD005_AD007_AD013.png
C0179|P0359,C0179,P0359,2025-11-22,0,Member,Member,R02,,,,,,0,"R02,0",R02_0.png
C0180|P0255,C0180,P0255,2023-09-15,1,Chum,Chum,R01,,,,,,Tick,"R01,Tick",R01_Tick.png
C0180|P0256,C0180,P0256,2023-09-29,0,Chum,Chum,R01,,,,,,0,"R01,0",R01_0.png
C0180|P0257,C0180,P0257,2023-10-13,1,Chum,Chum,R01,,,,,,Tick,"R01,Tick",R01_Tick.png
C0180|P0258,C0180,P0258,2023-10-21,0,Chum,Chum,R01,,,,,,0,"R01,0",R01_0.png
C0180|P0259,C0180,P0259,2023-10-27,0,Chum,Chum,R01,,,,,,0,"R01,0",R01_0.png
C0180|P0260,C0180,P0260,2023-11-03,1,Chum,Chum,R01,,,,,,Tick,"R01,Tick",R01_Tick.png
C0180|P0261,C0180,P0261,2023-11-10,1,Chum,Chum,R01,,,,,,Tick,"R01,Tick",R01_Tick.png
C0180|P0262,C0180,P0262,2023-11-17,1,Chum,Chum,R01,,,,,,Tick,"R01,Tick",R01_Tick.png
C0180|P0263,C0180,P0263,2023-11-24,1,Member,Member,R02,,,,,AD001,AD001,"R02,AD001",R02_AD001.png
C0180|P0264,C0180,P0264,2023-11-25,0,Member,Member,R02,,,,,,0,"R02,0",R02_0.png
C0180|P0265,C0180,P0265,2023-12-01,1,Member,Member,R02,,,,,,Tick,"R02,Tick",R02_Tick.png
C0180|P0266,C0180,P0266,2023-12-08,1,Member,Member,R02,,,,,,Tick,"R02,Tick",R02_Tick.png
C0180|P0267,C0180,P0267,2024-01-19,1,Member,Member,R02,,,,,,Tick,"R02,Tick",R02_Tick.png
C0180|P0268,C0180,P0268,2024-01-26,1,Member,Member,R02,,,,,,Tick,"R02,Tick",R02_Tick.png
C0180|P0269,C0180,P0269,2024-02-02,1,Member,Member,R02,,,,,,Tick,"R02,Tick",R02_Tick.png
C0180|P0270,C0180,P0270,2024-02-02,0,Member,Member,R02,,,,,,0,"R02,0",R02_0.png
C0180|P0271,C0180,P0271,2024-02-09,1,Member,Member,R02,,,,,,Tick,"R02,Tick",R02_Tick.png
C0180|P0272,C0180,P0272,2024-02-16,1,Member,Member,R02,,,,,,Tick,"R02,Tick",R02_Tick.png
C0180|P0273,C0180,P0273,2024-02-25,0,Member,Member,R02,,,,,,0,"R02,0",R02_0.png
C0180|P0274,C0180,P0274,2024-03-01,1,Member,Member,R02,,,,,,Tick,"R02,Tick",R02_Tick.png
C0180|P0275,C0180,P0275,2024-03-02,1,Member,Member,R02,,,,,,Tick,"R02,Tick",R02_Tick.png
C0180|P0276,C0180,P0276,2024-03-03,1,Member,Member,R02,,,,,,Tick,"R02,Tick",R02_Tick.png
C0180|P0277,C0180,P0277,2024-03-09,1,Member,Member,R02,,,,,,Tick,"R02,Tick",R02_Tick.png
C0180|P0278,C0180,P0278,2024-03-15,1,Member,Member,R02,,,,"IB027,IB038",,"IB027,IB038","R02,IB027,IB038",R02_IB027_IB038.png
C0180|P0279,C0180,P0279,2024-04-12,0,Member,Member,R02,,,,,,0,"R02,0",R02_0.png
C0180|P0280,C0180,P0280,2024-04-20,1,Member,Member,R02,,,,,,Tick,"R02,Tick",R02_Tick.png
C0180|P0281,C0180,P0281,2024-04-21,1,Member,Member,R02,,,,,,Tick,"R02,Tick",R02_Tick.png
C0180|P0282,C0180,P0282,2024-04-26,1,Member,Member,R02,,,,IB049,,IB049,"R02,IB049",R02_IB049.png
C0180|P0283,C0180,P0283,2024-05-03,1,Second,Second,R03,Member → Second,Member,Second,,,Second,"R03,Second",R03_Second.png
C0180|P0284,C0180,P0284,2024-05-11,0,Second,Second,R03,,,,,,0,"R03,0",R03_0.png
C0180|P0285,C0180,P0285,2024-05-18,1,Second,Second,R03,,,,,,Tick,"R03,Tick",R03_Tick.png
C0180|P0286,C0180,P0286,2024-05-24,1,Second,Second,R03,,,,,,Tick,"R03,Tick",R03_Tick.png
C0180|P0287,C0180,P0287,2024-05-31,1,Second,Second,R03,,,,,,Tick,"R03,Tick",R03_Tick.png
C0180|P0288,C0180,P0288,2024-05-31,1,Second,Second,R03,,,,,,Tick,"R03,Tick",R03_Tick.png
C0180|P0289,C0180,P0289,2024-06-07,0,Second,Second,R03,,,,,,0,"R03,0",R03_0.png
C0180|P0290,C0180,P0290,2024-06-14,1,Second,Second,R03,,,,,,Tick,"R03,Tick",R03_Tick.png
C0180|P0291,C0180,P0291,2024-07-12,1,Second,Second,R03,,,,,,Tick,"R03,Tick",R03_Tick.png
C0180|P0292,C0180,P0292,2024-07-19,1,Second,Second,R03,,,,,,Tick,"R03,Tick",R03_Tick.png
C0180|P0293,C0180,P0293,2024-07-26,1,Second,Second,R03,,,,,,Tick,"R03,Tick",R03_Tick.png
C0180|P0294,C0180,P0294,2024-08-03,1,Second,Second,R03,,,,,,Tick,"R03,Tick",R03_Tick.png
C0180|P0296,C0180,P0296,2024-08-16,1,Second,Second,R03,,,,,,Tick,"R03,Tick",R03_Tick.png
C0180|P0297,C0180,P0297,2024-08-16,1,Second,Second,R03,,,,,,Tick,"R03,Tick",R03_Tick.png
C0180|P0298,C0180,P0298,2024-08-23,1,Second,Second,R03,,,,,,Tick,"R03,Tick",R03_Tick.png
C0180|P0299,C0180,P0299,2024-08-30,1,Second,Second,R03,,,,,,Tick,"R03,Tick",R03_Tick.png
C0180|P0300,C0180,P0300,2024-09-06,1,Second,Second,R03,,,,,,Tick,"R03,Tick",R03_Tick.png
C0180|P0302,C0180,P0302,2024-09-20,0,Second,Second,R03,,,,,,0,"R03,0",R03_0.png
C0180|P0306,C0180,P0306,2024-10-25,1,Second,Second,R03,,,,,,Tick,"R03,Tick",R03_Tick.png
C0180|P0307,C0180,P0307,2024-11-01,1,Second,Second,R03,,,,,,Tick,"R03,Tick",R03_Tick.png
C0180|P0309,C0180,P0309,2024-11-08,1,Second,Second,R03,,,,,,Tick,"R03,Tick",R03_Tick.png
C0180|P0310,C0180,P0310,2024-11-15,1,Second,Second,R03,,,,,,Tick,"R03,Tick",R03_Tick.png
C0180|P0311,C0180,P0311,2024-11-22,0,Second,Second,R03,,,,,,0,"R03,0",R03_0.png
C0180|P0312,C0180,P0312,2024-11-29,1,Second,Second,R03,,,,,"AD007,AD009","AD007,AD009","R03,AD007,AD009",R03_AD007_AD009.png
C0180|P0313,C0180,P0313,2025-01-17,1,Second,Second,R03,,,,,,Tick,"R03,Tick",R03_Tick.png
C0180|P0314,C0180,P0314,2025-01-24,0,Second,Second,R03,,,,,,0,"R03,0",R03_0.png
C0180|P0315,C0180,P0315,2025-01-24,0,Second,Second,R03,,,,,,0,"R03,0",R03_0.png
C0180|P0317,C0180,P0317,2025-01-31,1,Second,Second,R03,,,,,,Tick,"R03,Tick",R03_Tick.png
C0180|P0318,C0180,P0318,2025-02-01,1,Second,Second,R03,,,,,,Tick,"R03,Tick",R03_Tick.png
C0180|P0319,C0180,P0319,2025-02-02,1,Second,Second,R03,,,,,,Tick,"R03,Tick",R03_Tick.png
C0180|P0320,C0180,P0320,2025-02-07,1,Second,Second,R03,,,,IB043,,IB043,"R03,IB043",R03_IB043.png
C0180|P0321,C0180,P0321,2025-02-14,1,Second,Second,R03,,,,,,Tick,"R03,Tick",R03_Tick.png
C0180|P0326,C0180,P0326,2025-03-07,0,Sixer,Second,R03,,,,,,0,"R03,0",R03_0.png
C0180|P0327,C0180,P0327,2025-03-14,1,Sixer,Sixer,R04,Second → Sixer,Second,Sixer,IB021,,"Sixer,IB021","R04,Sixer,IB021",R04_Sixer_IB021.png
C0180|P0328,C0180,P0328,2025-03-28,1,Sixer,Sixer,R04,,,,IB013,,IB013,"R04,IB013",R04_IB013.png
C0180|P0329,C0180,P0329,2025-04-04,1,Sixer,Sixer,R04,,,,,AD008,AD008,"R04,AD008",R04_AD008.png
C0180|P0330,C0180,P0330,2025-05-09,1,Sixer,Sixer,R04,,,,,"AD010,AD011,AD013","AD010,AD011,AD013","R04,AD010,AD011,AD013",R04_AD010_AD011_AD013.png
C0181|P0255,C0181,P0255,2023-09-15,1,Chum,Chum,R01,,,,,,Tick,"R01,Tick",R01_Tick.png
C0182|P0272,C0182,P0272,2024-02-16,1,Chum,Chum,R01,,,,,,Tick,"R01,Tick",R01_Tick.png
C0183|P0272,C0183,P0272,2024-02-16,1,Chum,Chum,R01,,,,,,Tick,"R01,Tick",R01_Tick.png
C0183|P0273,C0183,P0273,2024-02-25,0,Chum,Chum,R01,,,,,,0,"R01,0",R01_0.png
C0183|P0274,C0183,P0274,2024-03-01,0,Chum,Chum,R01,,,,,,0,"R01,0",R01_0.png
C0183|P0275,C0183,P0275,2024-03-02,0,Chum,Chum,R01,,,,,,0,"R01,0",R01_0.png
C0183|P0276,C0183,P0276,2024-03-03,0,Chum,Chum,R01,,,,,,0,"R01,0",R01_0.png
C0183|P0277,C0183,P0277,2024-03-09,0,Chum,Chum,R01,,,,,,0,"R01,0",R01_0.png
C0183|P0278,C0183,P0278,2024-03-15,1,Chum,Chum,R01,,,,,,Tick,"R01,Tick",R01_Tick.png
C0183|P0279,C0183,P0279,2024-04-12,1,Chum,Chum,R01,,,,,,Tick,"R01,Tick",R01_Tick.png
C0183|P0280,C0183,P0280,2024-04-20,1,Chum,Chum,R01,,,,,,Tick,"R01,Tick",R01_Tick.png
C0183|P0281,C0183,P0281,2024-04-21,0,Chum,Chum,R01,,,,,,0,"R01,0",R01_0.png
C0183|P0282,C0183,P0282,2024-04-26,1,Chum,Chum,R01,,,,,,Tick,"R01,Tick",R01_Tick.png
C0183|P0283,C0183,P0283,2024-05-03,1,Chum,Chum,R01,,,,,,Tick,"R01,Tick",R01_Tick.png
C0183|P0284,C0183,P0284,2024-05-11,1,Chum,Chum,R01,,,,,,Tick,"R01,Tick",R01_Tick.png
C0183|P0285,C0183,P0285,2024-05-18,0,Chum,Chum,R01,,,,,,0,"R01,0",R01_0.png
C0183|P0286,C0183,P0286,2024-05-24,1,Chum,Chum,R01,,,,IB057,,IB057,"R01,IB057",R01_IB057.png
C0183|P0287,C0183,P0287,2024-05-31,0,Member,Chum,R01,,,,,,0,"R01,0",R01_0.png
C0183|P0289,C0183,P0289,2024-06-07,1,Member,Member,R02,,,,,AD001,AD001,"R02,AD001",R02_AD001.png
C0183|P0290,C0183,P0290,2024-06-14,0,Member,Member,R02,,,,,,0,"R02,0",R02_0.png
C0183|P0291,C0183,P0291,2024-07-12,0,Member,Member,R02,,,,,,0,"R02,0",R02_0.png
C0183|P0292,C0183,P0292,2024-07-19,1,Member,Member,R02,,,,,,Tick,"R02,Tick",R02_Tick.png
C0183|P0293,C0183,P0293,2024-07-26,1,Member,Member,R02,,,,,,Tick,"R02,Tick",R02_Tick.png
C0183|P0294,C0183,P0294,2024-08-03,1,Member,Member,R02,,,,,,Tick,"R02,Tick",R02_Tick.png
C0183|P0296,C0183,P0296,2024-08-16,1,Member,Member,R02,,,,,,Tick,"R02,Tick",R02_Tick.png
C0183|P0298,C0183,P0298,2024-08-23,1,Member,Member,R02,,,,,,Tick,"R02,Tick",R02_Tick.png
C0183|P0299,C0183,P0299,2024-08-30,0,Member,Member,R02,,,,,,0,"R02,0",R02_0.png
C0183|P0300,C0183,P0300,2024-09-06,0,Member,Member,R02,,,,,,0,"R02,0",R02_0.png
C0183|P0302,C0183,P0302,2024-09-20,0,Member,Member,R02,,,,,,0,"R02,0",R02_0.png
C0183|P0305,C0183,P0305,2024-10-19,1,Member,Member,R02,,,,,,Tick,"R02,Tick",R02_Tick.png
C0183|P0306,C0183,P0306,2024-10-25,1,Member,Member,R02,,,,IB054,,IB054,"R02,IB054",R02_IB054.png
C0183|P0307,C0183,P0307,2024-11-01,1,Member,Member,R02,,,,,,Tick,"R02,Tick",R02_Tick.png
C0183|P0309,C0183,P0309,2024-11-08,1,Member,Member,R02,,,,,,Tick,"R02,Tick",R02_Tick.png
C0183|P0310,C0183,P0310,2024-11-15,1,Member,Member,R02,,,,,,Tick,"R02,Tick",R02_Tick.png
C0183|P0311,C0183,P0311,2024-11-22,1,Member,Member,R02,,,,,,Tick,"R02,Tick",R02_Tick.png
C0183|P0312,C0183,P0312,2024-11-29,0,Member,Member,R02,,,,,,0,"R02,0",R02_0.png
C0183|P0313,C0183,P0313,2025-01-17,0,Member,Member,R02,,,,,,0,"R02,0",R02_0.png
C0183|P0314,C0183,P0314,2025-01-24,1,Member,Member,R02,,,,,,Tick,"R02,Tick",R02_Tick.png
C0183|P0316,C0183,P0316,2025-01-31,1,Member,Member,R02,,,,,,Tick,"R02,Tick",R02_Tick.png
C0183|P0320,C0183,P0320,2025-02-07,0,Member,Member,R02,,,,,,0,"R02,0",R02_0.png
C0183|P0321,C0183,P0321,2025-02-14,1,Member,Member,R02,,,,,,Tick,"R02,Tick",R02_Tick.png
C0183|P0326,C0183,P0326,2025-03-07,1,Member,Member,R02,,,,,,Tick,"R02,Tick",R02_Tick.png
C0183|P0327,C0183,P0327,2025-03-14,1,Member,Member,R02,,,,IB072,,IB072,"R02,IB072",R02_IB072.png
C0183|P0328,C0183,P0328,2025-03-28,1,Member,Member,R02,,,,,,Tick,"R02,Tick",R02_Tick.png
C0183|P0329,C0183,P0329,2025-04-04,0,Member,Member,R02,,,,,,0,"R02,0",R02_0.png
C0183|P0330,C0183,P0330,2025-05-09,1,Member,Member,R02,,,,,,Tick,"R02,Tick",R02_Tick.png
C0183|P0331,C0183,P0331,2025-05-17,1,Member,Member,R02,,,,,,Tick,"R02,Tick",R02_Tick.png
C0183|P0332,C0183,P0332,2025-05-23,1,Member,Member,R02,,,,,,Tick,"R02,Tick",R02_Tick.png
C0183|P0333,C0183,P0333,2025-05-30,0,Member,Member,R02,,,,,,0,"R02,0",R02_0.png
C0183|P0334,C0183,P0334,2025-06-06,0,Member,Member,R02,,,,,,0,"R02,0",R02_0.png
C0183|P0335,C0183,P0335,2025-06-13,0,Member,Member,R02,,,,,,0,"R02,0",R02_0.png
C0183|P0337,C0183,P0337,2025-06-27,0,Member,Member,R02,,,,,,0,"R02,0",R02_0.png
C0183|P0338,C0183,P0338,2025-07-11,0,Member,Member,R02,,,,,,0,"R02,0",R02_0.png
C0183|P0339,C0183,P0339,2025-07-18,0,Member,Member,R02,,,,,,0,"R02,0",R02_0.png
C0183|P0340,C0183,P0340,2025-07-25,0,Member,Member,R02,,,,,,0,"R02,0",R02_0.png
C0183|P0342,C0183,P0342,2025-08-02,1,Member,Member,R02,,,,,AD005,AD005,"R02,AD005",R02_AD005.png
C0183|P0343,C0183,P0343,2025-08-08,0,Member,Member,R02,,,,,,0,"R02,0",R02_0.png
C0183|P0347,C0183,P0347,2025-09-12,0,Member,Member,R02,,,,,,0,"R02,0",R02_0.png
C0183|P0348,C0183,P0348,2025-09-19,0,Member,Member,R02,,,,,,0,"R02,0",R02_0.png
C0183|P0349,C0183,P0349,2025-09-26,0,Member,Member,R02,,,,,,0,"R02,0",R02_0.png
C0183|P0350,C0183,P0350,2025-10-03,0,Member,Member,R02,,,,,,0,"R02,0",R02_0.png
C0183|P0354,C0183,P0354,2025-10-24,0,Member,Member,R02,,,,,,0,"R02,0",R02_0.png
C0183|P0359,C0183,P0359,2025-11-22,0,Member,Member,R02,,,,,,0,"R02,0",R02_0.png
C0184|P0272,C0184,P0272,2024-02-16,1,Chum,Chum,R01,,,,,,Tick,"R01,Tick",R01_Tick.png
C0184|P0273,C0184,P0273,2024-02-25,0,Chum,Chum,R01,,,,,,0,"R01,0",R01_0.png
C0184|P0274,C0184,P0274,2024-03-01,0,Chum,Chum,R01,,,,,,0,"R01,0",R01_0.png
C0184|P0275,C0184,P0275,2024-03-02,0,Chum,Chum,R01,,,,,,0,"R01,0",R01_0.png
C0184|P0276,C0184,P0276,2024-03-03,0,Chum,Chum,R01,,,,,,0,"R01,0",R01_0.png
C0184|P0277,C0184,P0277,2024-03-09,0,Chum,Chum,R01,,,,,,0,"R01,0",R01_0.png
C0184|P0278,C0184,P0278,2024-03-15,1,Chum,Chum,R01,,,,,,Tick,"R01,Tick",R01_Tick.png
C0184|P0279,C0184,P0279,2024-04-12,1,Chum,Chum,R01,,,,,,Tick,"R01,Tick",R01_Tick.png
C0184|P0280,C0184,P0280,2024-04-20,1,Chum,Chum,R01,,,,,,Tick,"R01,Tick",R01_Tick.png
C0184|P0281,C0184,P0281,2024-04-21,0,Chum,Chum,R01,,,,,,0,"R01,0",R01_0.png
C0184|P0282,C0184,P0282,2024-04-26,0,Chum,Chum,R01,,,,,,0,"R01,0",R01_0.png
C0184|P0283,C0184,P0283,2024-05-03,1,Chum,Chum,R01,,,,,,Tick,"R01,Tick",R01_Tick.png
C0184|P0284,C0184,P0284,2024-05-11,1,Chum,Chum,R01,,,,,,Tick,"R01,Tick",R01_Tick.png
C0184|P0285,C0184,P0285,2024-05-18,0,Chum,Chum,R01,,,,,,0,"R01,0",R01_0.png
C0184|P0286,C0184,P0286,2024-05-24,1,Chum,Chum,R01,,,,IB057,,IB057,"R01,IB057",R01_IB057.png
C0184|P0287,C0184,P0287,2024-05-31,0,Member,Chum,R01,,,,,,0,"R01,0",R01_0.png
C0184|P0289,C0184,P0289,2024-06-07,0,Member,Chum,R01,,,,,,0,"R01,0",R01_0.png
C0184|P0290,C0184,P0290,2024-06-14,0,Member,Chum,R01,,,,,,0,"R01,0",R01_0.png
C0184|P0291,C0184,P0291,2024-07-12,0,Member,Chum,R01,,,,,,0,"R01,0",R01_0.png
C0184|P0292,C0184,P0292,2024-07-19,1,Member,Member,R02,,,,,AD001,AD001,"R02,AD001",R02_AD001.png
C0184|P0293,C0184,P0293,2024-07-26,1,Member,Member,R02,,,,,,Tick,"R02,Tick",R02_Tick.png
C0184|P0294,C0184,P0294,2024-08-03,1,Member,Member,R02,,,,,,Tick,"R02,Tick",R02_Tick.png
C0184|P0296,C0184,P0296,2024-08-16,1,Member,Member,R02,,,,,,Tick,"R02,Tick",R02_Tick.png
C0184|P0298,C0184,P0298,2024-08-23,0,Member,Member,R02,,,,,,0,"R02,0",R02_0.png
C0184|P0299,C0184,P0299,2024-08-30,0,Member,Member,R02,,,,,,0,"R02,0",R02_0.png
C0184|P0300,C0184,P0300,2024-09-06,0,Member,Member,R02,,,,,,0,"R02,0",R02_0.png
C0184|P0302,C0184,P0302,2024-09-20,0,Member,Member,R02,,,,,,0,"R02,0",R02_0.png
C0184|P0305,C0184,P0305,2024-10-19,1,Member,Member,R02,,,,,,Tick,"R02,Tick",R02_Tick.png
C0184|P0306,C0184,P0306,2024-10-25,1,Member,Member,R02,,,,IB054,,IB054,"R02,IB054",R02_IB054.png
C0184|P0307,C0184,P0307,2024-11-01,1,Member,Member,R02,,,,,,Tick,"R02,Tick",R02_Tick.png
C0184|P0309,C0184,P0309,2024-11-08,1,Member,Member,R02,,,,,,Tick,"R02,Tick",R02_Tick.png
C0184|P0310,C0184,P0310,2024-11-15,1,Member,Member,R02,,,,,,Tick,"R02,Tick",R02_Tick.png
C0184|P0311,C0184,P0311,2024-11-22,1,Member,Member,R02,,,,,,Tick,"R02,Tick",R02_Tick.png
C0184|P0312,C0184,P0312,2024-11-29,0,Member,Member,R02,,,,,,0,"R02,0",R02_0.png
C0185|P0278,C0185,P0278,2024-03-15,1,Chum,Chum,R01,,,,,,Tick,"R01,Tick",R01_Tick.png
C0185|P0279,C0185,P0279,2024-04-12,1,Chum,Chum,R01,,,,,,Tick,"R01,Tick",R01_Tick.png
C0185|P0280,C0185,P0280,2024-04-20,1,Chum,Chum,R01,,,,,,Tick,"R01,Tick",R01_Tick.png
C0185|P0281,C0185,P0281,2024-04-21,0,Chum,Chum,R01,,,,,,0,"R01,0",R01_0.png
C0185|P0282,C0185,P0282,2024-04-26,0,Chum,Chum,R01,,,,,,0,"R01,0",R01_0.png
C0185|P0283,C0185,P0283,2024-05-03,1,Chum,Chum,R01,,,,,,Tick,"R01,Tick",R01_Tick.png
C0185|P0284,C0185,P0284,2024-05-11,1,Chum,Chum,R01,,,,,,Tick,"R01,Tick",R01_Tick.png
C0185|P0285,C0185,P0285,2024-05-18,0,Chum,Chum,R01,,,,,,0,"R01,0",R01_0.png
C0185|P0286,C0185,P0286,2024-05-24,1,Chum,Chum,R01,,,,,,Tick,"R01,Tick",R01_Tick.png
C0185|P0287,C0185,P0287,2024-05-31,1,Chum,Chum,R01,,,,,,Tick,"R01,Tick",R01_Tick.png
C0185|P0289,C0185,P0289,2024-06-07,1,Chum,Chum,R01,,,,,,Tick,"R01,Tick",R01_Tick.png
C0185|P0290,C0185,P0290,2024-06-14,0,Chum,Chum,R01,,,,,,0,"R01,0",R01_0.png
C0185|P0291,C0185,P0291,2024-07-12,0,Chum,Chum,R01,,,,,,0,"R01,0",R01_0.png
C0185|P0292,C0185,P0292,2024-07-19,1,Chum,Chum,R01,,,,,,Tick,"R01,Tick",R01_Tick.png
C0185|P0293,C0185,P0293,2024-07-26,1,Chum,Chum,R01,,,,,,Tick,"R01,Tick",R01_Tick.png
C0185|P0294,C0185,P0294,2024-08-03,1,Chum,Chum,R01,,,,,,Tick,"R01,Tick",R01_Tick.png
C0185|P0296,C0185,P0296,2024-08-16,1,Member,Member,R02,,,,,AD001,AD001,"R02,AD001",R02_AD001.png
C0185|P0298,C0185,P0298,2024-08-23,0,Member,Member,R02,,,,,,0,"R02,0",R02_0.png
C0185|P0299,C0185,P0299,2024-08-30,0,Member,Member,R02,,,,,,0,"R02,0",R02_0.png
C0185|P0300,C0185,P0300,2024-09-06,0,Member,Member,R02,,,,,,0,"R02,0",R02_0.png
C0185|P0302,C0185,P0302,2024-09-20,0,Member,Member,R02,,,,,,0,"R02,0",R02_0.png
C0185|P0305,C0185,P0305,2024-10-19,1,Member,Member,R02,,,,,,Tick,"R02,Tick",R02_Tick.png
C0185|P0306,C0185,P0306,2024-10-25,1,Member,Member,R02,,,,IB054,,IB054,"R02,IB054",R02_IB054.png
C0185|P0307,C0185,P0307,2024-11-01,1,Member,Member,R02,,,,,,Tick,"R02,Tick",R02_Tick.png
C0185|P0309,C0185,P0309,2024-11-08,1,Member,Member,R02,,,,,,Tick,"R02,Tick",R02_Tick.png
C0185|P0310,C0185,P0310,2024-11-15,0,Member,Member,R02,,,,,,0,"R02,0",R02_0.png
C0185|P0311,C0185,P0311,2024-11-22,1,Member,Member,R02,,,,,,Tick,"R02,Tick",R02_Tick.png
C0185|P0312,C0185,P0312,2024-11-29,0,Member,Member,R02,,,,,,0,"R02,0",R02_0.png
C0186|P0282,C0186,P0282,2024-04-26,1,Chum,Chum,R01,,,,,,Tick,"R01,Tick",R01_Tick.png
C0186|P0283,C0186,P0283,2024-05-03,0,Chum,Chum,R01,,,,,,0,"R01,0",R01_0.png
C0186|P0284,C0186,P0284,2024-05-11,0,Chum,Chum,R01,,,,,,0,"R01,0",R01_0.png
C0186|P0285,C0186,P0285,2024-05-18,0,Chum,Chum,R01,,,,,,0,"R01,0",R01_0.png
C0186|P0286,C0186,P0286,2024-05-24,1,Chum,Chum,R01,,,,,,Tick,"R01,Tick",R01_Tick.png
C0186|P0287,C0186,P0287,2024-05-31,1,Chum,Chum,R01,,,,,,Tick,"R01,Tick",R01_Tick.png
C0186|P0289,C0186,P0289,2024-06-07,1,Chum,Chum,R01,,,,,,Tick,"R01,Tick",R01_Tick.png
C0186|P0290,C0186,P0290,2024-06-14,1,Chum,Chum,R01,,,,,,Tick,"R01,Tick",R01_Tick.png
C0187|P0286,C0187,P0286,2024-05-24,1,Chum,Chum,R01,,,,,,Tick,"R01,Tick",R01_Tick.png
C0187|P0287,C0187,P0287,2024-05-31,1,Chum,Chum,R01,,,,,,Tick,"R01,Tick",R01_Tick.png
C0187|P0289,C0187,P0289,2024-06-07,1,Chum,Chum,R01,,,,,,Tick,"R01,Tick",R01_Tick.png
C0187|P0290,C0187,P0290,2024-06-14,1,Chum,Chum,R01,,,,,,Tick,"R01,Tick",R01_Tick.png
C0188|P0289,C0188,P0289,2024-06-07,1,Chum,Chum,R01,,,,,,Tick,"R01,Tick",R01_Tick.png
